"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000103855.18",1782.24028298026,0.345728232153954,0.208649279738989,1.65698262935029,0.0975229870752842,0.384353557706352
"ENSG00000103876.13",2115.9151991847,-0.042785402438134,0.241084753979239,-0.177470378080476,0.859138930760444,0.953267858557722
"ENSG00000103888.17",6346.14104603163,-0.808604204228577,0.365193204569893,-2.21418195659175,0.0268162645667696,0.204930415695882
"ENSG00000103932.12",927.982334335743,-0.492001265076811,0.178159568518708,-2.76157642930724,0.00575230513355483,0.0895372066780997
"ENSG00000103942.13",606.803943562538,-0.594649285693684,0.285320156507936,-2.08414748180311,0.0371467541655218,0.238830657081486
"ENSG00000103966.11",649.116618828757,-0.140315472955482,0.160607801969779,-0.873652906238543,0.382307304811886,0.709207005690638
"ENSG00000103978.16",2282.23529203526,0.049906507061384,0.16347517465576,0.305284928836903,0.760149153451764,0.915640326100663
"ENSG00000103994.18",6991.29772155072,0.101865528976539,0.15695416071074,0.64901451809406,0.516328992265983,0.79569312767055
"ENSG00000103995.14",1691.45104815654,-0.55747446802376,0.220308920057152,-2.53042168187807,0.0113925515617593,0.128999895751174
"ENSG00000104043.15",818.071333402097,-0.00228153453802092,0.302219470005246,-0.00754926391069811,0.993976616093781,0.997771460840717
"ENSG00000104044.16",44.8674265724036,-0.816558598339699,0.715357983986356,-1.14146849076794,0.25367501702409,0.595024118749709
"ENSG00000104047.15",901.175343956228,0.238468277425578,0.265625315937433,0.897761858970358,0.369312522738683,0.699212403393332
"ENSG00000104055.16",30.529739450924,-0.212735244627585,0.702174003923149,-0.302966563044206,0.761915343563131,0.916551499698168
"ENSG00000104059.4",15.5432707254315,-0.682410358010217,0.740550935059919,-0.921490103790096,0.356794605606741,0.688978103026062
"ENSG00000104064.18",511.564825083003,0.108023994601517,0.223642414619792,0.483021052983915,0.629080787864709,0.855291853823126
"ENSG00000104067.17",8697.96306847727,-0.0290783803320981,0.170319554324797,-0.170728372601575,0.864437352249992,0.955365226088441
"ENSG00000104081.14",166.733642994761,-0.502796269470686,0.237807361021532,-2.11430069830833,0.034489592768165,0.230136834255738
"ENSG00000104093.14",7776.54140657953,-0.307822783610004,0.278828516945449,-1.10398601614421,0.269599203765308,0.610407783469141
"ENSG00000104112.9",14.3552756057289,-0.588430035358608,0.628651580832517,-0.93601933614699,0.349263232186471,0.682468256463491
"ENSG00000104129.10",517.135925407671,-0.0611392344955098,0.192471646053278,-0.317653201129613,0.750748013907092,0.912953760092964
"ENSG00000104131.13",1906.05889020628,0.231948415088368,0.139984603222518,1.6569566205768,0.0975282456940563,0.384353557706352
"ENSG00000104133.15",17117.9278921565,-0.121735234124758,0.149990388341727,-0.811620234273985,0.417009577065782,0.735504675409895
"ENSG00000104140.7",71.8628203966397,0.518692995468635,0.490797171186846,1.05683778538155,0.290585626296379,0.631475457301773
"ENSG00000104142.11",818.072187572075,-0.0540546273591945,0.136688916141139,-0.395457282749832,0.692505441226426,0.885771041379876
"ENSG00000104147.9",147.2223507856,-0.488190199224863,0.493613788529304,-0.989012484192145,0.322657033632822,0.658705081180777
"ENSG00000104154.7",426.831707497492,0.168240816273937,0.364333045907246,0.461777536141393,0.644240861726439,0.863314547664127
"ENSG00000104164.12",919.267850619735,0.182680922162031,0.157378951745568,1.16077099342591,0.245735042058353,0.587293563999303
"ENSG00000104177.18",1572.8457032273,0.757126858360295,0.308726655744636,2.45241816432772,0.0141899652360105,0.146629640772108
"ENSG00000104205.16",1.84637095810058,0.0728706045083892,0.609246846783793,0.119607684295901,0.904793932240675,0.971114617441442
"ENSG00000104213.13",723.916736630561,0.967632156783489,0.437742398955978,2.2105059027668,0.0270700713125873,0.20559202462124
"ENSG00000104218.16",5857.67796485439,-0.0176025883003323,0.263029592728637,-0.0669224634297804,0.946643429893603,0.982309314058943
"ENSG00000104219.13",1265.49879732752,-0.408500600030809,0.270034634282658,-1.51277113439905,0.130337803409666,0.441203801346179
"ENSG00000104221.13",181.262430007121,0.0276387497961963,0.263777642230487,0.104780486937729,0.916549993973324,0.973123311479797
"ENSG00000104228.13",258.370277054279,-0.374448933534954,0.191197301358797,-1.95844256625919,0.0501781041412224,0.277394367912877
"ENSG00000104231.11",774.283644219305,0.0575912964455499,0.221270102910129,0.260275996115666,0.794650887013988,0.929077015157723
"ENSG00000104237.11",2485.49400194269,0.427932074293457,0.553458605541499,0.773196170425017,0.439406292222674,0.749790314729594
"ENSG00000104267.10",8182.17873688738,-2.51835700545435,0.655106017161008,-3.84419764051016,0.00012094750379417,0.0078890908776208
"ENSG00000104290.11",834.532157414275,-0.221973323774013,0.287319820972474,-0.772565300307907,0.439779687031995,0.750180897675557
"ENSG00000104299.15",643.393547766844,-0.123236122046879,0.189186619605151,-0.651399778187714,0.514788453789893,0.794650034928546
"ENSG00000104312.8",1277.47134719368,0.187596324324145,0.223321300598464,0.840028800752183,0.40089223849099,0.724539580464605
"ENSG00000104313.20",127.563279619556,-1.57053828539421,0.587198708499948,-2.67462830326431,0.00748121436902282,0.10224612611808
"ENSG00000104320.14",5019.2776077761,0.237687981879538,0.196236386763639,1.2112329716192,0.225806129501059,0.566601161720029
"ENSG00000104321.11",1484.70334133878,0.832177702268055,0.474313948951366,1.75448709469302,0.0793470793113571,0.348057800373276
"ENSG00000104324.16",1528.02000867608,-0.668113141988905,0.21934312945831,-3.04597250727149,0.00231929041159156,0.0537136829953034
"ENSG00000104325.7",3177.63698408087,-0.234528277912791,0.177588779256537,-1.32062554230412,0.186626251839713,0.520336772046471
"ENSG00000104327.7",62.5294443771859,-0.167050152206615,0.37431430174866,-0.446283114020003,0.655392752216797,0.869183970854362
